web-scraper-order,web-scraper-start-url,video-name,video-name-href
"1594627053-3017","https://www.youtube.com/c/YourQuoteApp/videos","'Netflix & Chill' by Simran Narwani | English Poetry | YourQuote Handpicked","https://www.youtube.com/watch?v=DIxn4M4fuQc"
"1594627053-3450","https://www.youtube.com/c/YourQuoteApp/videos","'Kehte To Ho Asaan Hai Par Kya Ki Hai Mohabbat' by Kartik | Hindi Poetry | YQ - Kanpur (Open Mic 1)","https://www.youtube.com/watch?v=jtOEW1Lg3-8"
"1594627053-3219","https://www.youtube.com/c/YourQuoteApp/videos","'Aur Hi Kuch' by Abhinaw Tiwari | Hindi Poetry | YourQuote - Mumbai (Open Mic 6)","https://www.youtube.com/watch?v=F_DADxqrnDs"
"1594627053-3262","https://www.youtube.com/c/YourQuoteApp/videos","'Bhai Kaam Aata Hain, Ladki Nahi' by Fidoic | Hindi Poetry | YourQuote - Srinagar (Open Mic 3)","https://www.youtube.com/watch?v=DKqp5pm0q0c"
"1594627053-2830","https://www.youtube.com/c/YourQuoteApp/videos","'गंगा : उद्गम से अंत' by Rajshree Singh | Hindi Poetry | YourQuote Handpicked","https://www.youtube.com/watch?v=W7xVxi0Xi7Q"
"1594627053-3581","https://www.youtube.com/c/YourQuoteApp/videos","'Tu Laut Ke Na Aayega' by Shubham Sharma | Hindi Poetry | YourQuote - New Delhi (Open Mic 5)","https://www.youtube.com/watch?v=SFnuZpvHVr8"
"1594627053-3024","https://www.youtube.com/c/YourQuoteApp/videos","'Janowska' by Eloise Stevens | English Poetry | YourQuote Handpicked","https://www.youtube.com/watch?v=DRw94byWudY"
"1594627053-2889","https://www.youtube.com/c/YourQuoteApp/videos","'Meri Pyaari Dost' ft. Sankalp Raj Tripathi | Hindi Story | YQ Films (Story by Pragya Choudhary)","https://www.youtube.com/watch?v=nhSgky6pctU"
"1594627053-3795","https://www.youtube.com/c/YourQuoteApp/videos","'Kaali' & 'Sawaal' by Saiyed Farhan | Hindi Poetry | YourQuote - Bhopal (Open Mic 1)","https://www.youtube.com/watch?v=K2k4siSBimk"
"1594627053-3134","https://www.youtube.com/c/YourQuoteApp/videos","'Kali Raat Ki Sapne' by Virinder Sabharwal | Hindi Poetry | YourQuote - Patiala (Open Mic 1)","https://www.youtube.com/watch?v=k33KH5zaKvE"
"1594627053-3237","https://www.youtube.com/c/YourQuoteApp/videos","'Bat Gaya Hindustan' by Nalin Kakkar | Hindi Poetry | YourQuote - Noida (Open Mic 2)","https://www.youtube.com/watch?v=O9StdsIpLms"
"1594627053-3381","https://www.youtube.com/c/YourQuoteApp/videos","'Chunaav Ki Ghadi' by Shubhang Dimri | Hindi Poetry | YourQuote - Noida (Open Mic 1)","https://www.youtube.com/watch?v=4NNzVf86ACg"
"1594627053-3097","https://www.youtube.com/c/YourQuoteApp/videos","'How To Recognize A Nerd' by Alishan | English Poetry | YourQuote Handpicked","https://www.youtube.com/watch?v=7xfJKf_3Q2E"
"1594627053-2942","https://www.youtube.com/c/YourQuoteApp/videos","'I Am A Myth' by Bharath Divakar | English Poetry | YourQuote Language Festival 2018","https://www.youtube.com/watch?v=o0UG5Ytq050"
"1594627053-3640","https://www.youtube.com/c/YourQuoteApp/videos","'Unnoticed' by Vasanthi Swetha | English Poetry | YourQuote - Chennai (Open Mic 3)","https://www.youtube.com/watch?v=1OQoLBFxKIA"
"1594627053-3207","https://www.youtube.com/c/YourQuoteApp/videos","'Na Aap Hain Na Tum Hain Na Tu Hain' (Part 2) by Deepak Talab | Urdu Ghazal | YourQuote In-House","https://www.youtube.com/watch?v=Sz9dkdcYrCY"
"1594627053-3892","https://www.youtube.com/c/YourQuoteApp/videos","'Lucky' by Shyam Sundar | English Poetry | YQ - Chennai (Open Mic 2)","https://www.youtube.com/watch?v=_zstbXiBlTU"
"1594627053-2976","https://www.youtube.com/c/YourQuoteApp/videos","'Kameez Ki Dastaan' by Anshul Nagori | Urdu Ghazal | YourQuote Handpicked","https://www.youtube.com/watch?v=nqHZgWwIdMs"
"1594627053-3355","https://www.youtube.com/c/YourQuoteApp/videos","'Zindagi' & 'Sawaal, Jawaab Aur Tum' by Shitanshu Rajat | Hindi Poetry | YQ - Gurugram (Open Mic 1)","https://www.youtube.com/watch?v=32vW9SynRzg"
"1594627053-3752","https://www.youtube.com/c/YourQuoteApp/videos","People and Digital Age by Sahil Sayed | Stand-Up Comedy | YourQuote - Mumbai (Open Mic 4)","https://www.youtube.com/watch?v=Zf8pUNENexQ"
"1594627053-2850","https://www.youtube.com/c/YourQuoteApp/videos","'Main Naari Hoon' by Vaibhav Gupta | Hindi Poetry | YourQuote Handpicked","https://www.youtube.com/watch?v=Tz_4ujJGlpw"
"1594627053-3758","https://www.youtube.com/c/YourQuoteApp/videos","'Millenial Love' & 'Rice' by Krishna Iyer | English Poetry | YourQuote - Mumbai (Open Mic 4)","https://www.youtube.com/watch?v=39ZnUIT02ag"
"1594627053-3749","https://www.youtube.com/c/YourQuoteApp/videos","'Kaale Rang Da Yaar & Lok Tath' by Sukhraj Singh | Punjabi Song | YourQuote - Mumbai (Open Mic 4)","https://www.youtube.com/watch?v=AFC7yl4n_Mo"
"1594627053-3236","https://www.youtube.com/c/YourQuoteApp/videos","'Sadaqat Kya Hai' by Adarsh Bajpai | Urdu Poetry | YourQuote - Noida (Open Mic 2)","https://www.youtube.com/watch?v=a2u8PHtK5Fg"
"1594627053-3738","https://www.youtube.com/c/YourQuoteApp/videos","'Direction Of Life' by Shristi Shroff | English Poetry | YourQuote - Raipur (Open Mic 3)","https://www.youtube.com/watch?v=EcsCzlqmuSE"
"1594627053-2839","https://www.youtube.com/c/YourQuoteApp/videos","'Ghazal-e-Aam' by Ankit Raj Mishra | Hindi/Urdu Ghazal | YourQuote In-House","https://www.youtube.com/watch?v=M8rmTsI6hMc"
"1594627053-3743","https://www.youtube.com/c/YourQuoteApp/videos","'What Had I Done' & More by Shafaq Khan | English Poetry | YourQuote - Srinagar (Open Mic 1)","https://www.youtube.com/watch?v=gY7aoxdOlRs"
"1594627053-3618","https://www.youtube.com/c/YourQuoteApp/videos","'He's The One' by Lavanya | English Poetry | YourQuote - Hyderabad (Open Mic 3)","https://www.youtube.com/watch?v=6W9b1HzsOOE"
"1594627053-2939","https://www.youtube.com/c/YourQuoteApp/videos","'Aantarika' by Sudarshan Harnalli | Kannada Performance | YourQuote Handpicked","https://www.youtube.com/watch?v=c-Hr7pGK7Y8"
"1594627053-3747","https://www.youtube.com/c/YourQuoteApp/videos","'Stop Calling Me A Tomboy' by Vinshika Jain | English Poetry | YourQuote - Mumbai (Open Mic 4)","https://www.youtube.com/watch?v=ZYSd7MCtM4Y"
"1594627053-3242","https://www.youtube.com/c/YourQuoteApp/videos","'Agar Tumhe Lagta Hai' by Shweta Singh | Hindi Poetry | YourQuote - Noida (Open Mic 2)","https://www.youtube.com/watch?v=STspPNspjKs"
"1594627053-3920","https://www.youtube.com/c/YourQuoteApp/videos","'Umeed Si Unchi Hausle' & More by Dr. Usha | Hindi Poetry | YQ - Jaipur (Open Mic 2)","https://www.youtube.com/watch?v=d4uhALYGL00"
"1594627053-3906","https://www.youtube.com/c/YourQuoteApp/videos","'Shayari Meri Hasti Nahi' by Sandeep Padhi | Hindi & English Poetry | YQ - Bengaluru (Open Mic 2)","https://www.youtube.com/watch?v=_fRkInFm_0U"
"1594627053-3192","https://www.youtube.com/c/YourQuoteApp/videos","'Raat' & More by Addy Maddy | Hindi Poetry | YourQuote - Mumbai (Open Mic 6)","https://www.youtube.com/watch?v=swI8pu4WXsc"
"1594627053-3824","https://www.youtube.com/c/YourQuoteApp/videos","'The Other World' by Fatima Aslam Khan | English Poetry | YourQuote - Ashoka University (Open Mic 1)","https://www.youtube.com/watch?v=z54AENeL7_4"
"1594627053-3063","https://www.youtube.com/c/YourQuoteApp/videos","The Story Of YourQuote | YourQuote Documentary","https://www.youtube.com/watch?v=b1gxTGYZW_E"
"1594627053-3391","https://www.youtube.com/c/YourQuoteApp/videos","'Naatyashaala' by Omkar | Hindi Poetry | YourQuote - Noida (Open Mic 1)","https://www.youtube.com/watch?v=LDyLPR-kd6o"
"1594627053-2877","https://www.youtube.com/c/YourQuoteApp/videos","'Bekhauf' by Iram | Hindi Song | YourQuote Language Festival 2018","https://www.youtube.com/watch?v=P5iQZwXmU-4"
"1594627053-3180","https://www.youtube.com/c/YourQuoteApp/videos","'The Victim' by Arihant Jain | English Poetry | YourQuote - Kota (Open Mic 1)","https://www.youtube.com/watch?v=sgk0fm42TEk"
"1594627053-3217","https://www.youtube.com/c/YourQuoteApp/videos","'Ab Na Aaoge Tum' by Vishal Pandey | Hindi Poetry | YourQuote - Mumbai (Open Mic 6)","https://www.youtube.com/watch?v=lRIQkL-Zzwo"
"1594627053-3764","https://www.youtube.com/c/YourQuoteApp/videos","'Patience' by Deepti Nair | English Poetry | YourQuote - Mumbai (Open Mic 4)","https://www.youtube.com/watch?v=dH5UDsHMh7U"
"1594627053-3427","https://www.youtube.com/c/YourQuoteApp/videos","'Chal Pada Main' by Isha | Hindi Poetry | YourQuote - Patna (Open Mic 1)","https://www.youtube.com/watch?v=xrKVFZ0P-NE"
"1594627053-3668","https://www.youtube.com/c/YourQuoteApp/videos","'Badlav' by Parbhakar Singh | Hindi Poetry | YourQuote - New Delhi (Open Mic 4)","https://www.youtube.com/watch?v=fde6SLCOOd4"
"1594627053-3821","https://www.youtube.com/c/YourQuoteApp/videos","'View From The Metro Floor' by Abhilasha S. | English Poetry | YQ - Ashoka University (Open Mic 1)","https://www.youtube.com/watch?v=glUSAQaj7Ug"
"1594627053-2945","https://www.youtube.com/c/YourQuoteApp/videos","'Kahaani Uske MMS Ki' by Ebin K. Thomas | Hindi Story | YourQuote In-House","https://www.youtube.com/watch?v=aUQj6rB5CXw"
"1594627053-3198","https://www.youtube.com/c/YourQuoteApp/videos","'Kashmir' by Sankalp Pradeep Shukla | Hindi Poetry | YourQuote - Mumbai (Open Mic 6)","https://www.youtube.com/watch?v=bI7UUp3FTq8"
"1594627053-2847","https://www.youtube.com/c/YourQuoteApp/videos","'मकानों को थोड़ा कच्चा रहने दो' by Neha Bhavsar | Hindi Poetry | YourQuote Handpicked","https://www.youtube.com/watch?v=-__U4lQOMYk"
"1594627053-3918","https://www.youtube.com/c/YourQuoteApp/videos","'Inaam', 'Naraaz' & More by KK Saini | Hindi Poetry & Shayari | YQ - Jaipur (Open Mic 2)","https://www.youtube.com/watch?v=VQ-_s22arC4"
"1594627053-3587","https://www.youtube.com/c/YourQuoteApp/videos","'Samay Aur Sapne' by Rahul Kumar | Hindi Poetry | YourQuote - New Delhi (Open Mic 5)","https://www.youtube.com/watch?v=RaXQ4lJX3EY"
"1594627053-4157","https://www.youtube.com/c/YourQuoteApp/videos","'Ishq Ki Bewkoofiyan' by Ambresh Dwivedi | Hindi Poetry & Comedy | YQ - Jaipur (Open Mic 1)","https://www.youtube.com/watch?v=BRyguoOLcCc"
"1594627053-4189","https://www.youtube.com/c/YourQuoteApp/videos","'Ek Ladki' & 'Poles Apart' by Ayan Bandyopadhyay | Hindi & English Poetry | YQ - Mumbai (Open Mic 1)","https://www.youtube.com/watch?v=R2HmpJnsxsw"
"1594627053-3556","https://www.youtube.com/c/YourQuoteApp/videos","'I Am Here To Hear' & More by Dhirendra | English & Hindi Poetry | YourQuote - Pune (Open Mic 2)","https://www.youtube.com/watch?v=Xvv4qGw1C40"
"1594627053-3247","https://www.youtube.com/c/YourQuoteApp/videos","'Sarhad Paar Ke Dehshatgard' by Deepak Talab | Hindi Poetry | YourQuote In-House","https://www.youtube.com/watch?v=f4vUIHkAro4"
"1594627053-3089","https://www.youtube.com/c/YourQuoteApp/videos","'One-sided Yet Meaningful' by Aishwarya Sunil | English Poetry | YourQuote In-House","https://www.youtube.com/watch?v=1ZF6cDw_Smo"
"1594627053-4127","https://www.youtube.com/c/YourQuoteApp/videos","'Traveller's Heart' & 'Ek Shaam' by Neha Mehta | English & Hindi Poems | YQ - Bengaluru (Open Mic 1)","https://www.youtube.com/watch?v=-cx2yUVJJMQ"
"1594627053-2944","https://www.youtube.com/c/YourQuoteApp/videos","'Zindagi Mubarak' by Devender | Hindi Song | YourQuote Handpicked","https://www.youtube.com/watch?v=R6ix4TEfziQ"
"1594627053-3902","https://www.youtube.com/c/YourQuoteApp/videos","'கறை' & 'தொகுப்பு' by Bharathik Kannan | Tamil Poetry | YQ - Chennai (Open Mic 2)","https://www.youtube.com/watch?v=gig3u-bZdtA"
"1594627053-3413","https://www.youtube.com/c/YourQuoteApp/videos","'Paanch Hazar Saal Baad' by Kumar Sambhav | Hindi Poetry | YourQuote - Patna (Open Mic 1)","https://www.youtube.com/watch?v=UmtTk86Svh8"
"1594627053-3851","https://www.youtube.com/c/YourQuoteApp/videos","'Zindagi Jeene Ka Junoon Nahi Milta' by Ala Chouhan | Hindi Shayari | YQ - Indore (Open Mic 2)","https://www.youtube.com/watch?v=cAP7OHiAuyg"
"1594627053-3093","https://www.youtube.com/c/YourQuoteApp/videos","'Kuch Ajeeb Si Shuruwat Thi Humari' by Rajshree Singh | Hindi Poetry | YourQuote In-House","https://www.youtube.com/watch?v=AA_-kOGZfcw"
"1594627053-3850","https://www.youtube.com/c/YourQuoteApp/videos","'Kya Tum Meri Ho Payogi' & More by Aman Rathore | Hindi Poetry | YourQuote - Indore (Open Mic 2)","https://www.youtube.com/watch?v=SmzdX0RFTS4"
"1594627053-3796","https://www.youtube.com/c/YourQuoteApp/videos","'Main Gumshuda Hoon' & 'Ek Adhuri Khwahish' by Rahul | Hindi Poetry | YQ - Bhopal (Open Mic 1)","https://www.youtube.com/watch?v=eiMla5nBHz8"
"1594627053-3538","https://www.youtube.com/c/YourQuoteApp/videos","'Achha Nahi Lagta' by Yogendra Shukla | Hindi Poetry | YourQuote - Mumbai (Open Mic 5)","https://www.youtube.com/watch?v=xX3S_TKqxkU"
"1594627053-3800","https://www.youtube.com/c/YourQuoteApp/videos","'Likhun Mitaun Tera Naam' & More by | Hindi Poetry & Ghazal | YourQuote - Bhopal (Open Mic 1)","https://www.youtube.com/watch?v=nCdawF7x3E0"
"1594627053-3663","https://www.youtube.com/c/YourQuoteApp/videos","'New Age Gyaan' by Ranjeeta Ashesh | Hindi Poetry | YourQuote - New Delhi (Open Mic 4)","https://www.youtube.com/watch?v=oOB37EL3m-k"
"1594627053-3926","https://www.youtube.com/c/YourQuoteApp/videos","'Tere Hone Ke Ehsaas' & 'Kuch To Hai' by Abhishek C. | Hindi Poetry | YQ - Jaipur (Open Mic 2)","https://www.youtube.com/watch?v=MlGoaTyS33g"
"1594627053-3284","https://www.youtube.com/c/YourQuoteApp/videos","'Udti Udti Main Phiru' by Kartik Khare | Hindi Poetry | YourQuote - Bhopal (Open Mic 2)","https://www.youtube.com/watch?v=pm16IcpYCmE"
"1594627053-4084","https://www.youtube.com/c/YourQuoteApp/videos","World, India & Democracy by Sanu Kumar | English Poetry | YQ - Mumbai (Open Mic 2)","https://www.youtube.com/watch?v=FNBIcx45Jxc"
"1594627053-3976","https://www.youtube.com/c/YourQuoteApp/videos","'Uljha Ishq' & 'Diceland' by Shalini Chhabra | Hindi & English Poetry | YQ - New Delhi (Open Mic 3)","https://www.youtube.com/watch?v=ER7bwh6YRBc"
"1594627053-3546","https://www.youtube.com/c/YourQuoteApp/videos","'Ishq Na Raha To Malal Kaisa' & More by Jay Tanna (Sifar) | Hindi Ghazal | YQ - Mumbai (Open Mic 5)","https://www.youtube.com/watch?v=UrbwSWZfC9w"
"1594627053-3756","https://www.youtube.com/c/YourQuoteApp/videos","'Kaid Raha Dil Humesha' & More by Mujeeb Shaikh | Hindi Poetry | YourQuote - Mumbai (Open Mic 4)","https://www.youtube.com/watch?v=R2dkPpISpJk"
"1594627053-3864","https://www.youtube.com/c/YourQuoteApp/videos","'Safar Ka Husn' & 'Aramdayak Hota Hai' by Bhoumik Joshi | Hindi Poetry | YQ - Lucknow (Open Mic 2)","https://www.youtube.com/watch?v=Vu0efMGq9mg"
"1594627053-3577","https://www.youtube.com/c/YourQuoteApp/videos","'Mutthi Bhar Hi Chandni Thi' by Vinay Kumar | Hindi Poetry | YourQuote - New Delhi (Open Mic 5)","https://www.youtube.com/watch?v=zNHO8jWzbN4"
"1594627053-2891","https://www.youtube.com/c/YourQuoteApp/videos","Verdict 377 Special - 'Mother, I'll Be Home' by Bharath Divakar | English Poetry | YourQuote","https://www.youtube.com/watch?v=9v3FqqZq-8w"
"1594627053-2838","https://www.youtube.com/c/YourQuoteApp/videos","'Long Distance Relationship' by Ram Krishna | Hindi Story | YourQuote Handpicked","https://www.youtube.com/watch?v=VKez2pTS4rM"
"1594627053-4162","https://www.youtube.com/c/YourQuoteApp/videos","'Main Shunya Par Sawaar Hoon' by Manish Bansal | Hindi Poetry | YQ - Jaipur (Open Mic 1)","https://www.youtube.com/watch?v=9c7Z5wlE4wM"
"1594627053-4195","https://www.youtube.com/c/YourQuoteApp/videos","'And Then I Peered Into His Eyes' by Antra Lodha | English Poetry | YQ - New Delhi (Open Mic 1)","https://www.youtube.com/watch?v=OP5bk3b-IDs"
"1594627053-2901","https://www.youtube.com/c/YourQuoteApp/videos","'Tum Ho Yahaan' by Abhilasha Sinha | Hindi Song | YourQuote Swipe Write Language Festival 2018","https://www.youtube.com/watch?v=FLnR926oULQ"
"1594627053-3016","https://www.youtube.com/c/YourQuoteApp/videos","'Agar Main Hawa Hota' by Ankush Tiwari | Hindi Poetry | YourQuote In-House","https://www.youtube.com/watch?v=lzF8FXsk1y8"
"1594627053-3289","https://www.youtube.com/c/YourQuoteApp/videos","'Meri Kahaani' by Pallavi Jain | Hindi Poetry | YourQuote - Bhopal (Open Mic 2)","https://www.youtube.com/watch?v=Jk6jVvhv0b8"
"1594627053-3853","https://www.youtube.com/c/YourQuoteApp/videos","'Woh Phir Sapno Mein Aayi Thi' & More by Vishal V. Singh | Hindi Poetry | YQ - Lucknow (Open Mic 2)","https://www.youtube.com/watch?v=NAyJxxW2RRE"
"1594627053-3168","https://www.youtube.com/c/YourQuoteApp/videos","'Kuch Is Tarah Pyaar Karna Hoga' by Azinkya Sahay | Hindi Poetry | YourQuote - Kota (Open Mic 1)","https://www.youtube.com/watch?v=OE_GchkVd0g"
"1594627053-4120","https://www.youtube.com/c/YourQuoteApp/videos","'Victory Of Emotions' by Hemashwetha KS | English Poetry | YQ - Bengaluru (Open Mic 1)","https://www.youtube.com/watch?v=MUSlsFBVgvU"
"1594627053-2814","https://www.youtube.com/c/YourQuoteApp/videos","'Punjaabi Gaane' & More by Surender Saroha | Hindi Stand-up Comedy | YourQuote In-house","https://www.youtube.com/watch?v=u0FjVWa5jAc"
"1594627053-4126","https://www.youtube.com/c/YourQuoteApp/videos","'An Introvert' & 'Your Love' by Aarti Agarwal | English Poetry | YQ - Bengaluru (Open Mic 1)","https://www.youtube.com/watch?v=r2Z_Odl4NbI"
"1594627053-3288","https://www.youtube.com/c/YourQuoteApp/videos","'Safar' by Nishant Singh Thakur | Poetry | YourQuote - Bhopal (Open Mic 2)","https://www.youtube.com/watch?v=JXyMSYgEdiM"
"1594627053-3101","https://www.youtube.com/c/YourQuoteApp/videos","'Wine, Women & Beer' by Jackie J. Thakkar | English Poetry | YourQuote Swipe Write","https://www.youtube.com/watch?v=96AgRvcV3kE"
"1594627053-3634","https://www.youtube.com/c/YourQuoteApp/videos","'Varuththam' & 'Unavu Ulagam' by Bhuvana | Tamil Poetry | YourQuote - Chennai (Open Mic 3)","https://www.youtube.com/watch?v=4Ge6RfdzOJE"
"1594627053-3286","https://www.youtube.com/c/YourQuoteApp/videos","'Mombatti Ki Vyatha' by Mahesh Barmate | Hindi Poetry | YourQuote - Bhopal (Open Mic 2)","https://www.youtube.com/watch?v=rewI1oCIl98"
"1594627053-2846","https://www.youtube.com/c/YourQuoteApp/videos","'Khali Sheeshe Se Peeta Raha' by Abdul Ali | Urdu Ghazal | YourQuote Handpicked","https://www.youtube.com/watch?v=mY-XAojKsQk"
"1594627053-3729","https://www.youtube.com/c/YourQuoteApp/videos","'Koi Dekh Lega' by Nasir Bhati | Hindi Poetry | YourQuote - Raipur (Open Mic 3)","https://www.youtube.com/watch?v=ri-6AwM1uCo"
"1594627053-3533","https://www.youtube.com/c/YourQuoteApp/videos","'Childhood' by Krishna Iyer | English Poetry | YourQuote - Mumbai (Open Mic 5)","https://www.youtube.com/watch?v=LbJtNOqeGpg"
"1594627053-3246","https://www.youtube.com/c/YourQuoteApp/videos","'Teri Mohabbat' by Lakshya Srivastava | Hindi Poetry | YourQuote - Noida (Open Mic 2)","https://www.youtube.com/watch?v=UFzfuIl-70M"
"1594627053-2882","https://www.youtube.com/c/YourQuoteApp/videos","'Chalta Raha' by Manmohan & Friends | Hindi Song | YourQuote Language Festival 2018","https://www.youtube.com/watch?v=em-he07FpUI"
"1594627053-3143","https://www.youtube.com/c/YourQuoteApp/videos","'Hindustan Da Berozgaar' by Jagdeep Singh Hans | Punjabi Poetry | YourQuote - Patiala (Open Mic 1)","https://www.youtube.com/watch?v=QReW5rwJCgc"
"1594627053-3723","https://www.youtube.com/c/YourQuoteApp/videos","'Aazaadi Ko Dhoondhne Walon' by Swastik Anand Tripathi | Hindi Poetry | YQ - Kolkata (Open Mic 2)","https://www.youtube.com/watch?v=W01MYc3QNsY"
"1594627053-3956","https://www.youtube.com/c/YourQuoteApp/videos","'Why Should We Discard Our Parents?' by Chinmoy Dey | English Poetry | YQ - Bengaluru (Open Mic 2)","https://www.youtube.com/watch?v=IcPAPdBuVIU"
"1594627053-3320","https://www.youtube.com/c/YourQuoteApp/videos","'Woh Mere Piche Baithi Hui Thi' by AB Anad Usha Borkar | Hindi Poetry | YQ - Bhopal (Open Mic 2)","https://www.youtube.com/watch?v=kNuxWtNVrjk"
"1594627053-3880","https://www.youtube.com/c/YourQuoteApp/videos","'Never Did I' by Chaitanya | English Poetry | YQ - Hyderabad (Open Mic 2)","https://www.youtube.com/watch?v=klwCcapzagE"
"1594627053-3753","https://www.youtube.com/c/YourQuoteApp/videos","'Let Me Get Over This Pain' by Sayed Jafar | English & Hindi Poetry | YQ - Mumbai (Open Mic 4)","https://www.youtube.com/watch?v=Gxa3EAw4qw4"
"1594627053-3555","https://www.youtube.com/c/YourQuoteApp/videos","'Maine Dekha Hai' by Amandeep Singh | Hindi Poetry | YourQuote - Mumbai (Open Mic 5)","https://www.youtube.com/watch?v=Xx-trlNmI60"
"1594627053-4078","https://www.youtube.com/c/YourQuoteApp/videos","'This Is How You'll Find Me' by Akshay Tiwari | English Poetry | YQ - Hyderabad (Open Mic 1)","https://www.youtube.com/watch?v=ftG9k_4J-SE"
"1594627053-4148","https://www.youtube.com/c/YourQuoteApp/videos","'Muntazir' by Praveen Singh | Urdu Poetry | YQ - Bengaluru (Open Mic 1)","https://www.youtube.com/watch?v=ox2nDl3xBCg"
"1594627053-3485","https://www.youtube.com/c/YourQuoteApp/videos","'Asamanya' by Anitha Choudhary | Hindi Poetry | YourQuote - Ashoka University (Open Mic 2)","https://www.youtube.com/watch?v=EM9SsxVY0_I"
"1594627053-2844","https://www.youtube.com/c/YourQuoteApp/videos","This Year, I'm Going To Write Every Day | YourQuote Resolution 2019","https://www.youtube.com/watch?v=_1FeXXQ8I8E"
"1594627053-4029","https://www.youtube.com/c/YourQuoteApp/videos","'Kavithai Kalai' & 'Kavithai Neram' by Vivek Bharathi | Tamil Poetry | YQ - Chennai (Open Mic 1)","https://www.youtube.com/watch?v=XCIBvvhDqXk"
"1594627053-3526","https://www.youtube.com/c/YourQuoteApp/videos","'Bahana Zaruri Tha?' by Pratik Raj Mishra | Hindi Funny Poetry | YourQuote In-House","https://www.youtube.com/watch?v=LPnvjiv9OWY"
"1594627053-3387","https://www.youtube.com/c/YourQuoteApp/videos","'Bewafai' by Sachin Kumar | Hindi Poetry | YourQuote - Noida (Open Mic 1)","https://www.youtube.com/watch?v=rKGiqoIHuCA"
"1594627053-3910","https://www.youtube.com/c/YourQuoteApp/videos","'Ehsaas' & 'Badlav' by Ritu Joham | Hindi Poetry | YQ - Jaipur (Open Mic 2)","https://www.youtube.com/watch?v=Z3FZvaYNhoE"
"1594627053-3653","https://www.youtube.com/c/YourQuoteApp/videos","'Follow Your Heart' & 'Superstitions' by Annapurani | English Poetry | YQ - Chennai (Open Mic 3)","https://www.youtube.com/watch?v=C9j3dsGUH9w"
"1594627053-3806","https://www.youtube.com/c/YourQuoteApp/videos","'Bhrasht Tantra' & More by Alok Kumar Singraul | Hindi Poetry & Ghazal | YQ - Bhopal (Open Mic 1)","https://www.youtube.com/watch?v=Nzr0D-ksgKg"
"1594627053-3087","https://www.youtube.com/c/YourQuoteApp/videos","'Ek Safar Aisa Bhi' by Aditya Kedia | Hindi Poetry | YourQuote - Mental Health (Talk Happy Therapy)","https://www.youtube.com/watch?v=p3L1DjBIhdA"
"1594627053-2897","https://www.youtube.com/c/YourQuoteApp/videos","'Woh Tuition Wali Ladki' by Rashid Yusuf Zai | Hindi Story | YourQuote Handpicked","https://www.youtube.com/watch?v=zWU_m0kbMBo"
"1594627053-3965","https://www.youtube.com/c/YourQuoteApp/videos","'I Write So Bad' by Rana Swapan Sarkar | Stand-Up Comedy | YQ - Bengaluru (Open Mic 2)","https://www.youtube.com/watch?v=yfgTTPCnMJs"
"1594627053-3326","https://www.youtube.com/c/YourQuoteApp/videos","'Bhagwan' by Sidharth Shanker Singh | Hindi Shayari | YourQuote - New Delhi (Open Mic 6)","https://www.youtube.com/watch?v=lt8iYDTGzH4"
"1594627053-3993","https://www.youtube.com/c/YourQuoteApp/videos","'Pretty Are Those Who Embrace Their Flaws' by Vridhi | English Poetry | YQ - Kolkata (Open Mic 1)","https://www.youtube.com/watch?v=F2XArHhPD4s"
"1594627053-3453","https://www.youtube.com/c/YourQuoteApp/videos","'Last Days Of School' by Susparsh | English Poetry | YourQuote - Kanpur (Open Mic 1)","https://www.youtube.com/watch?v=TAyRJsBa5h0"
"1594627053-3188","https://www.youtube.com/c/YourQuoteApp/videos","'Jaate Jaate' by Jay Tanna | Hindi Ghazal | YourQuote - Mumbai (Open Mic 6)","https://www.youtube.com/watch?v=U0Scz4RlJGw"
"1594627053-3103","https://www.youtube.com/c/YourQuoteApp/videos","'Paagal' by Amandeep Singh | Hindi Poetry | YourQuote - Mental Health (Talk Happy Therapy)","https://www.youtube.com/watch?v=MhYvYunJGUs"
"1594627053-4065","https://www.youtube.com/c/YourQuoteApp/videos","'Salt & The Sea' by Sruthi Vandana | English Poetry | YQ - Hyderabad (Open Mic 1)","https://www.youtube.com/watch?v=7_2sXt2vHqw"
"1594627053-3417","https://www.youtube.com/c/YourQuoteApp/videos","'Kaun Kehta Hai Tum Bin Tanha Hoon Main' by Shubhangi Singh | Hindi Poetry | YQ - Patna (Open Mic 1)","https://www.youtube.com/watch?v=6bY68oZrIzw"
"1594627053-3259","https://www.youtube.com/c/YourQuoteApp/videos","'Make Me Your Bride' by Asif Khan | English Poetry | YourQuote - Srinagar (Open Mic 3)","https://www.youtube.com/watch?v=z1BzGgFl_fU"
"1594627053-3919","https://www.youtube.com/c/YourQuoteApp/videos","'Kaatib Hoon Main' & 'Insaan' by Honey Parnami | Urdu & Hindi Poetry | YQ - Jaipur (Open Mic 2)","https://www.youtube.com/watch?v=IXPCYcn2CU4"
"1594627053-3716","https://www.youtube.com/c/YourQuoteApp/videos","'Allergy Important Hoti Hai' & More by Sumit R. Das | Hindi Poetry | YQ - Kolkata (Open Mic 2)","https://www.youtube.com/watch?v=Q1tw8ocEtVE"
